year,month,state,data_status,revenue,megawatthours,customers,price,Unnamed: 0,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
2016,10,NM,Final,36068,648970,9342,5.56,38476,62.8,59.3,-106.108388616,34.4213707591
2016,10,NV,Final,76895,1148535,3531,6.7,38473,57.8,56.3,-116.65522549,39.3562373462
2016,10,NY,Final,83147,1397322,7564,5.95,38477,56.7,53.5,-75.5031182762,42.9403901101
2016,10,OH,Final,295430,4264065,19011,6.93,38480,63.4,58.6,-82.7900611953,40.291452206
2016,10,OK,Final,76666,1475514,19040,5.2,38481,71.2,67.4,-97.5082927121,35.5834856477
2016,10,OR,Final,65114,1050326,25633,6.2,38482,52.6,52.7,-120.555413394,43.9366481606
2016,10,PA,Final,271962,3963741,23270,6.86,38483,59.9,56.2,-77.7995595623,40.8738378455
2016,10,RI,Final,7846,59401,1817,13.21,38484,60.6,57.0,-71.5536120535,41.6760813901
2016,10,SC,Final,133971,2208120,4049,6.07,38485,71.8,68.5,-80.8961396866,33.9079742468
2016,10,SD,Final,18193,237496,3855,7.66,38486,57.0,54.0,-100.230507516,44.4361607025
2016,10,TN,Final,118066,2022064,1165,5.84,38487,69.4,64.5,-86.3433803654,35.8429870949
2016,10,TX,Final,529524,9917374,103273,5.34,38488,74.2,70.9,-99.3506971451,31.4844643819
2016,10,UT,Final,47068,756663,9568,6.22,38489,57.2,54.8,-111.678216374,39.3237947509
2016,10,VA,Final,94445,1467475,3701,6.44,38491,65.8,61.6,-78.8122544727,37.5150238913
2016,10,VT,Final,12011,118178,229,10.16,38490,53.8,50.6,-72.6626493581,44.0751958252
2016,10,WA,Final,95246,2117537,29023,4.5,38492,51.9,52.1,-120.446866425,47.3809688818
2016,10,WI,Final,150563,2058970,5561,7.31,38494,56.5,52.4,-90.0116942643,44.6380301915
2016,10,WV,Final,70656,1082921,11695,6.52,38493,63.4,58.9,-80.6137119661,38.6425987436
2016,10,WY,Final,62250,889032,10693,7.0,38495,51.0,48.1,-107.551454075,42.999642032
2016,9,AL,Final,168774,2663742,7272,6.34,38400,80.1,77.0,-86.8283719359,32.7898321918
2016,9,AR,Final,93071,1419605,40608,6.56,38402,77.9,76.1,-92.4392676639,34.8997453322
2016,9,AZ,Final,82692,1217069,8262,6.79,38401,74.6,75.0,-111.664418336,34.2931098705
2016,9,CA,Final,675819,4951041,149771,13.65,38403,72.8,71.1,-119.610698951,37.2460706736
2016,9,CO,Final,100386,1283602,16675,7.82,38404,62.1,61.3,-105.547824721,38.9985518194
2016,9,CT,Final,39115,305431,4415,12.81,38405,70.0,65.0,-72.7257060428,41.6202863352
2016,9,DE,Final,15468,188426,870,8.21,38406,75.3,70.6,-75.4004040929,38.8870164548
2016,9,FL,Final,111194,1406548,21286,7.91,38407,82.0,80.0,-81.7974638723,28.6284392647
2016,9,GA,Final,171086,2690445,21961,6.36,38408,79.6,76.8,-83.4463418309,32.6492290722
2016,9,IA,Final,132677,1852546,7697,7.16,38412,69.6,67.1,-93.5000649605,42.0746268788
2016,9,ID,Final,51610,765852,28055,6.74,38409,59.6,59.1,-114.659382348,44.0890895052
2016,9,IL,Final,245360,3702134,6087,6.63,38410,73.2,69.8,-89.1983967614,40.0650409125
2016,9,IN,Final,269483,3816215,18083,7.06,38411,72.8,69.0,-86.2756397346,39.9081412284
2016,9,KS,Final,72001,967760,23768,7.44,38413,73.6,72.9,-98.3802131736,38.4847081514
2016,9,KY,Final,139616,2357935,7224,5.92,38414,75.1,71.7,-85.2904560935,37.5266674638
2016,9,LA,Final,166320,3004165,19236,5.54,38415,81.3,79.4,-92.5856620163,31.0584069584
2016,9,MA,Final,86803,637597,13697,13.61,38418,68.6,64.0,-71.7986394244,42.2533023991
2016,9,MD,Final,24138,310175,8826,7.78,38417,74.8,70.2,-76.7724546076,39.0369222963
2016,9,ME,Final,22259,245912,3087,9.05,38416,62.8,58.9,-69.2266474552,45.3714334913
2016,9,MI,Final,178122,2506597,6145,7.11,38419,67.2,62.2,-85.4371669561,44.3506813109
2016,9,MN,Final,130928,1837783,9006,7.12,38420,64.4,61.5,-94.3090126515,46.3163329315
2016,9,MO,Final,86062,1158765,10144,7.43,38422,74.2,72.1,-92.4774101578,38.3676131565
2016,9,MS,Final,81526,1341847,10802,6.08,38421,80.5,77.7,-89.6652136847,32.750866634
2016,9,MT,Final,19070,376330,11553,5.07,38423,59.6,58.9,-109.645148622,47.0335364218
2016,9,NC,Final,155689,2299853,10026,6.77,38430,76.8,73.0,-79.3723797543,35.5415341226
2016,9,ND,Final,51432,621504,8693,8.28,38431,63.3,61.6,-100.469321077,47.446338517
2016,9,NE,Final,73729,983168,61799,7.5,38424,68.4,67.6,-99.8108090713,41.5271489603
2016,9,NH,Final,22324,181041,3258,12.33,38426,64.4,60.4,-71.5775941473,43.6856317461
2016,9,NJ,Final,63072,588974,11953,10.71,38427,73.3,68.3,-74.6607541123,40.1844273633
2016,9,NM,Final,39037,658436,9400,5.93,38428,68.0,67.7,-106.108388616,34.4213707591
2016,9,NV,Final,86233,1162511,3896,7.42,38425,67.2,65.9,-116.65522549,39.3562373462
2016,9,NY,Final,92590,1499387,7598,6.18,38429,66.9,62.5,-75.5031182762,42.9403901101
2016,9,OH,Final,298706,4296300,19052,6.95,38432,72.6,67.7,-82.7900611953,40.291452206
2016,9,OK,Final,82857,1536019,19031,5.39,38433,78.0,76.9,-97.5082927121,35.5834856477
2016,9,OR,Final,65695,1065847,25697,6.16,38434,61.9,60.6,-120.555413394,43.9366481606
2016,9,PA,Final,288600,4130734,23283,6.99,38435,69.8,65.0,-77.7995595623,40.8738378455
2016,9,RI,Final,7995,59939,1827,13.34,38436,70.2,65.3,-71.5536120535,41.6760813901
2016,9,SC,Final,143784,2192286,4068,6.56,38437,79.5,76.2,-80.8961396866,33.9079742468
2016,9,SD,Final,19094,246027,3887,7.76,38438,66.7,65.3,-100.230507516,44.4361607025
2016,9,TN,Final,123445,2057179,1167,6.0,38439,76.6,73.1,-86.3433803654,35.8429870949
2016,9,TX,Final,538024,9739355,104592,5.52,38440,79.6,78.9,-99.3506971451,31.4844643819
2016,9,UT,Final,50391,730826,9634,6.9,38441,65.6,65.0,-111.678216374,39.3237947509
2016,9,VA,Final,95484,1495504,3692,6.38,38443,74.4,70.1,-78.8122544727,37.5150238913
2016,9,VT,Final,12298,116333,228,10.57,38442,63.7,59.7,-72.6626493581,44.0751958252
2016,9,WA,Final,98222,2149309,28980,4.57,38444,61.2,60.3,-120.446866425,47.3809688818
2016,9,WI,Final,159352,2072648,5547,7.69,38446,66.0,62.2,-90.0116942643,44.6380301915
2016,9,WV,Final,70527,1081720,11646,6.52,38445,72.2,67.3,-80.6137119661,38.6425987436
2016,9,WY,Final,57585,838359,10691,6.87,38447,59.4,58.4,-107.551454075,42.999642032
2016,8,AL,Final,184506,2887183,7292,6.39,38352,81.8,79.6,-86.8283719359,32.7898321918
2016,8,AR,Final,98987,1491211,41994,6.64,38354,81.0,79.8,-92.4392676639,34.8997453322
2016,8,AZ,Final,91412,1307335,8216,6.99,38353,79.9,78.7,-111.664418336,34.2931098705
2016,8,CA,Final,715558,5137650,156102,13.93,38355,76.5,74.2,-119.610698951,37.2460706736
2016,8,CO,Final,108575,1424704,16707,7.62,38356,66.8,66.1,-105.547824721,38.9985518194
2016,8,CT,Final,41336,324765,4393,12.73,38357,74.0,69.6,-72.7257060428,41.6202863352
2016,8,DE,Final,18227,221071,872,8.25,38358,79.1,74.6,-75.4004040929,38.8870164548
2016,8,FL,Final,116135,1477915,21453,7.86,38359,83.5,81.0,-81.7974638723,28.6284392647
2016,8,GA,Final,182638,2928447,22058,6.24,38360,82.2,79.4,-83.4463418309,32.6492290722
2016,8,IA,Final,159088,2024571,7765,7.86,38364,72.4,72.6,-93.5000649605,42.0746268788
2016,8,ID,Final,79197,1113222,28085,7.11,38361,64.8,64.4,-114.659382348,44.0890895052
2016,8,IL,Final,274290,4080160,6082,6.72,38362,75.6,74.4,-89.1983967614,40.0650409125
2016,8,IN,Final,295753,4230880,18113,6.99,38363,75.1,73.4,-86.2756397346,39.9081412284
2016,8,KS,Final,78388,1041420,24048,7.53,38365,78.0,78.0,-98.3802131736,38.4847081514
2016,8,KY,Final,146258,2491506,7242,5.87,38366,77.9,75.5,-85.2904560935,37.5266674638
2016,8,LA,Final,166600,3155910,19496,5.28,38367,83.0,81.7,-92.5856620163,31.0584069584
2016,8,MA,Final,95335,695375,13643,13.71,38370,72.6,68.7,-71.7986394244,42.2533023991
2016,8,MD,Final,29754,377360,8838,7.88,38369,78.2,74.2,-76.7724546076,39.0369222963
2016,8,ME,Final,25110,259890,3098,9.66,38368,66.8,64.2,-69.2266474552,45.3714334913
2016,8,MI,Final,193859,2698815,6180,7.18,38371,70.6,67.0,-85.4371669561,44.3506813109
2016,8,MN,Final,151185,1942062,9083,7.78,38372,68.7,67.5,-94.3090126515,46.3163329315
2016,8,MO,Final,99252,1206121,10157,8.23,38374,77.4,76.8,-92.4774101578,38.3676131565
2016,8,MS,Final,85498,1439345,11621,5.94,38373,82.2,80.5,-89.6652136847,32.750866634
2016,8,MT,Final,22092,396967,11882,5.57,38375,65.2,64.9,-109.645148622,47.0335364218
2016,8,NC,Final,171838,2524818,10085,6.81,38382,79.6,76.2,-79.3723797543,35.5415341226
2016,8,ND,Final,52416,625984,8700,8.37,38383,68.6,67.9,-100.469321077,47.446338517
2016,8,NE,Final,98586,1174893,62219,8.39,38376,73.0,73.4,-99.8108090713,41.5271489603
2016,8,NH,Final,23143,187926,3268,12.31,38378,68.4,65.3,-71.5775941473,43.6856317461
2016,8,NJ,Final,73997,681836,11876,10.85,38379,77.0,72.5,-74.6607541123,40.1844273633
2016,8,NM,Final,42854,697317,9406,6.15,38380,73.5,71.8,-106.108388616,34.4213707591
2016,8,NV,Final,93933,1195709,3857,7.86,38377,72.9,71.1,-116.65522549,39.3562373462
2016,8,NY,Final,98363,1566910,7643,6.28,38381,70.6,67.1,-75.5031182762,42.9403901101
2016,8,OH,Final,318719,4517615,19137,7.06,38384,75.4,71.9,-82.7900611953,40.291452206
2016,8,OK,Final,85480,1593654,19175,5.36,38385,82.0,81.3,-97.5082927121,35.5834856477
2016,8,OR,Final,78634,1235504,25802,6.36,38386,65.6,64.4,-120.555413394,43.9366481606
2016,8,PA,Final,293894,4153750,23326,7.08,38387,73.2,69.4,-77.7995595623,40.8738378455
2016,8,RI,Final,9396,70123,1821,13.4,38388,73.9,69.5,-71.5536120535,41.6760813901
2016,8,SC,Final,157293,2441488,4087,6.44,38389,82.8,79.3,-80.8961396866,33.9079742468
2016,8,SD,Final,20776,273923,3896,7.58,38390,72.0,71.5,-100.230507516,44.4361607025
2016,8,TN,Final,132396,2177377,1177,6.08,38391,79.4,76.6,-86.3433803654,35.8429870949
2016,8,TX,Final,549646,10090050,106305,5.45,38392,83.4,82.0,-99.3506971451,31.4844643819
2016,8,UT,Final,55655,808146,9650,6.89,38393,71.9,70.5,-111.678216374,39.3237947509
2016,8,VA,Final,105636,1625427,3719,6.5,38395,77.2,74.0,-78.8122544727,37.5150238913
2016,8,VT,Final,12820,126202,228,10.16,38394,67.4,64.6,-72.6626493581,44.0751958252
2016,8,WA,Final,104193,2273069,29706,4.58,38396,64.8,63.8,-120.446866425,47.3809688818
2016,8,WI,Final,175604,2242992,5554,7.83,38398,69.7,67.7,-90.0116942643,44.6380301915
2016,8,WV,Final,74370,1136452,11677,6.54,38397,74.4,71.1,-80.6137119661,38.6425987436
2016,8,WY,Final,60130,848162,10710,7.09,38399,65.2,64.4,-107.551454075,42.999642032
2016,7,AL,Final,184628,2818273,7320,6.55,38304,80.6,78.7,-86.8283719359,32.7898321918
2016,7,AR,Final,100518,1515513,41802,6.63,38306,80.4,78.4,-92.4392676639,34.8997453322
2016,7,AZ,Final,91343,1364252,8176,6.7,38305,81.4,77.1,-111.664418336,34.2931098705
2016,7,CA,Final,667539,4790607,145989,13.93,38307,75.2,71.5,-119.610698951,37.2460706736
2016,7,CO,Final,103256,1340940,16703,7.7,38308,67.8,64.2,-105.547824721,38.9985518194
2016,7,CT,Final,38503,299277,4396,12.87,38309,70.8,68.1,-72.7257060428,41.6202863352
2016,7,DE,Final,18530,228467,873,8.11,38310,76.0,73.1,-75.4004040929,38.8870164548
2016,7,FL,Final,115958,1478410,21390,7.84,38311,82.9,80.2,-81.7974638723,28.6284392647
2016,7,GA,Final,191749,2793901,22236,6.86,38312,81.2,78.5,-83.4463418309,32.6492290722
2016,7,IA,Final,144976,1836320,7695,7.89,38316,72.9,71.5,-93.5000649605,42.0746268788
2016,7,ID,Final,85170,1205420,28010,7.07,38313,63.0,60.9,-114.659382348,44.0890895052
2016,7,IL,Final,266873,4037249,6044,6.61,38314,75.2,73.5,-89.1983967614,40.0650409125
2016,7,IN,Final,284229,4119216,18054,6.9,38315,73.8,72.5,-86.2756397346,39.9081412284
2016,7,KS,Final,76059,997842,24230,7.62,38317,78.6,76.1,-98.3802131736,38.4847081514
2016,7,KY,Final,141145,2361671,7256,5.98,38318,76.4,74.4,-85.2904560935,37.5266674638
2016,7,LA,Final,150177,3072119,19416,4.89,38319,82.3,80.8,-92.5856620163,31.0584069584
2016,7,MA,Final,92893,682806,13611,13.6,38322,69.4,67.1,-71.7986394244,42.2533023991
2016,7,MD,Final,25630,341849,8829,7.5,38321,75.3,72.9,-76.7724546076,39.0369222963
2016,7,ME,Final,20525,224478,2951,9.14,38320,63.8,62.6,-69.2266474552,45.3714334913
2016,7,MI,Final,192921,2713527,6140,7.11,38323,67.5,65.7,-85.4371669561,44.3506813109
2016,7,MN,Final,146948,1891213,8959,7.77,38324,67.4,66.2,-94.3090126515,46.3163329315
2016,7,MO,Final,99138,1202347,10224,8.25,38326,77.5,75.3,-92.4774101578,38.3676131565
2016,7,MS,Final,84044,1394335,11707,6.03,38325,81.3,79.6,-89.6652136847,32.750866634
2016,7,MT,Final,22300,394978,11735,5.65,38327,64.2,62.0,-109.645148622,47.0335364218
2016,7,NC,Final,179722,2526137,10124,7.11,38334,77.7,75.2,-79.3723797543,35.5415341226
2016,7,ND,Final,51849,642461,8670,8.07,38335,67.6,65.9,-100.469321077,47.446338517
2016,7,NE,Final,101079,1134817,61516,8.91,38328,73.8,71.5,-99.8108090713,41.5271489603
2016,7,NH,Final,21387,176693,3258,12.1,38330,65.6,64.1,-71.5775941473,43.6856317461
2016,7,NJ,Final,72282,654348,11827,11.05,38331,73.9,71.0,-74.6607541123,40.1844273633
2016,7,NM,Final,39324,653524,9396,6.02,38332,74.9,70.9,-106.108388616,34.4213707591
2016,7,NV,Final,115539,1369864,3925,8.43,38329,71.7,68.0,-116.65522549,39.3562373462
2016,7,NY,Final,86769,1552288,7763,5.59,38333,67.2,65.8,-75.5031182762,42.9403901101
2016,7,OH,Final,308735,4325531,19016,7.14,38336,73.0,70.9,-82.7900611953,40.291452206
2016,7,OK,Final,85740,1601784,19255,5.35,38337,81.2,79.3,-97.5082927121,35.5834856477
2016,7,OR,Final,76626,1196465,25658,6.4,38338,62.4,60.9,-120.555413394,43.9366481606
2016,7,PA,Final,284532,4150663,23355,6.86,38339,70.2,68.2,-77.7995595623,40.8738378455
2016,7,RI,Final,9800,73234,1830,13.38,38340,70.4,67.6,-71.5536120535,41.6760813901
2016,7,SC,Final,160314,2376473,4107,6.75,38341,81.8,78.5,-80.8961396866,33.9079742468
2016,7,SD,Final,20356,257063,3869,7.92,38342,71.8,69.1,-100.230507516,44.4361607025
2016,7,TN,Final,126438,2097774,1184,6.03,38343,78.2,75.5,-86.3433803654,35.8429870949
2016,7,TX,Final,542401,9909671,107325,5.47,38344,82.8,81.0,-99.3506971451,31.4844643819
2016,7,UT,Final,59169,837093,9652,7.07,38345,72.3,67.8,-111.678216374,39.3237947509
2016,7,VA,Final,101369,1533462,3730,6.61,38347,74.6,72.8,-78.8122544727,37.5150238913
2016,7,VT,Final,12970,123939,229,10.47,38346,64.7,63.5,-72.6626493581,44.0751958252
2016,7,WA,Final,104313,2247651,28432,4.64,38348,61.8,60.9,-120.446866425,47.3809688818
2016,7,WI,Final,168590,2134388,5486,7.9,38350,67.9,66.6,-90.0116942643,44.6380301915
2016,7,WV,Final,71097,1062002,11682,6.69,38349,71.6,70.0,-80.6137119661,38.6425987436
2016,7,WY,Final,58010,854736,10664,6.79,38351,65.3,61.4,-107.551454075,42.999642032
2016,6,AL,Final,184157,2858493,7320,6.44,38256,74.7,74.1,-86.8283719359,32.7898321918
2016,6,AR,Final,89013,1359223,38387,6.55,38258,73.0,72.5,-92.4392676639,34.8997453322
2016,6,AZ,Final,85016,1331220,8156,6.39,38257,72.4,69.7,-111.664418336,34.2931098705
2016,6,CA,Final,617520,4595749,152940,13.44,38259,67.8,64.4,-119.610698951,37.2460706736
2016,6,CO,Final,97601,1276370,16646,7.65,38260,58.6,56.5,-105.547824721,38.9985518194
2016,6,CT,Final,36997,294748,4376,12.55,38261,62.9,61.1,-72.7257060428,41.6202863352
2016,6,DE,Final,15660,193561,876,8.09,38262,67.0,66.4,-75.4004040929,38.8870164548
2016,6,FL,Final,113073,1474317,21389,7.67,38263,79.0,77.2,-81.7974638723,28.6284392647
2016,6,GA,Final,177104,2785660,22199,6.36,38264,75.2,74.1,-83.4463418309,32.6492290722
2016,6,IA,Final,137205,1842478,7763,7.45,38268,66.2,64.4,-93.5000649605,42.0746268788
2016,6,ID,Final,87507,1146206,27995,7.63,38265,55.9,53.0,-114.659382348,44.0890895052
2016,6,IL,Final,231565,3576052,6055,6.48,38266,68.4,66.8,-89.1983967614,40.0650409125
2016,6,IN,Final,268440,3918417,18073,6.85,38267,66.8,66.0,-86.2756397346,39.9081412284
2016,6,KS,Final,75131,976873,24289,7.69,38269,69.6,68.4,-98.3802131736,38.4847081514
2016,6,KY,Final,137110,2331010,7312,5.88,38270,68.9,68.5,-85.2904560935,37.5266674638
2016,6,LA,Final,142544,3150254,19434,4.52,38271,77.1,76.6,-92.5856620163,31.0584069584
2016,6,MA,Final,85061,644410,13702,13.2,38274,61.6,60.0,-71.7986394244,42.2533023991
2016,6,MD,Final,24692,322086,8830,7.67,38273,66.6,66.5,-76.7724546076,39.0369222963
2016,6,ME,Final,19803,238396,3088,8.31,38272,56.6,55.1,-69.2266474552,45.3714334913
2016,6,MI,Final,186451,2715471,6182,6.87,38275,60.0,58.4,-85.4371669561,44.3506813109
2016,6,MN,Final,135593,1762947,9035,7.69,38276,61.2,59.0,-94.3090126515,46.3163329315
2016,6,MO,Final,94419,1142679,10179,8.26,38278,69.8,68.6,-92.4774101578,38.3676131565
2016,6,MS,Final,79717,1341187,11833,5.94,38277,75.4,74.9,-89.6652136847,32.750866634
2016,6,MT,Final,19751,376656,11332,5.24,38279,56.7,54.3,-109.645148622,47.0335364218
2016,6,NC,Final,153841,2362243,10125,6.51,38286,70.6,70.0,-79.3723797543,35.5415341226
2016,6,ND,Final,49143,595745,8680,8.25,38287,61.3,58.3,-100.469321077,47.446338517
2016,6,NE,Final,85495,1060157,61996,8.06,38280,65.2,63.3,-99.8108090713,41.5271489603
2016,6,NH,Final,20485,171788,3251,11.92,38282,58.7,57.1,-71.5775941473,43.6856317461
2016,6,NJ,Final,65766,614740,11936,10.7,38283,65.4,64.2,-74.6607541123,40.1844273633
2016,6,NM,Final,38381,642026,9374,5.98,38284,66.2,64.7,-106.108388616,34.4213707591
2016,6,NV,Final,72666,1210623,3797,6.0,38281,62.4,59.4,-116.65522549,39.3562373462
2016,6,NY,Final,100563,1501036,7740,6.7,38285,59.9,59.0,-75.5031182762,42.9403901101
2016,6,OH,Final,290577,4180942,19140,6.95,38288,65.4,64.4,-82.7900611953,40.291452206
2016,6,OK,Final,83742,1563930,19218,5.35,38289,72.7,72.5,-97.5082927121,35.5834856477
2016,6,OR,Final,70672,1136217,25648,6.22,38290,56.8,53.8,-120.555413394,43.9366481606
2016,6,PA,Final,271028,3965426,23373,6.83,38291,62.4,61.8,-77.7995595623,40.8738378455
2016,6,RI,Final,8611,65105,1815,13.23,38292,62.4,60.4,-71.5536120535,41.6760813901
2016,6,SC,Final,144768,2231917,4106,6.49,38293,74.9,73.6,-80.8961396866,33.9079742468
2016,6,SD,Final,17978,231015,3878,7.78,38294,63.7,60.9,-100.230507516,44.4361607025
2016,6,TN,Final,114760,2017877,1222,5.69,38295,70.9,70.0,-86.3433803654,35.8429870949
2016,6,TX,Final,514939,9543290,107920,5.4,38296,75.8,76.0,-99.3506971451,31.4844643819
2016,6,UT,Final,57563,771522,9646,7.46,38297,62.6,59.3,-111.678216374,39.3237947509
2016,6,VA,Final,97973,1488177,3728,6.58,38299,66.9,67.1,-78.8122544727,37.5150238913
2016,6,VT,Final,11750,112742,230,10.42,38298,58.0,56.6,-72.6626493581,44.0751958252
2016,6,WA,Final,95901,2186257,29329,4.39,38300,57.5,54.8,-120.446866425,47.3809688818
2016,6,WI,Final,163707,2068407,5583,7.91,38302,61.0,59.4,-90.0116942643,44.6380301915
2016,6,WV,Final,67830,1034250,11689,6.56,38301,64.5,64.3,-80.6137119661,38.6425987436
2016,6,WY,Final,58229,835145,10677,6.97,38303,55.8,53.0,-107.551454075,42.999642032
2016,5,AL,Final,167139,2786785,7304,6.0,38208,66.9,66.7,-86.8283719359,32.7898321918
2016,5,AR,Final,76448,1325121,32845,5.77,38210,64.8,64.5,-92.4392676639,34.8997453322
2016,5,AZ,Final,78984,1292723,8169,6.11,38209,61.6,60.9,-111.664418336,34.2931098705
2016,5,CA,Final,474614,4124669,148368,11.51,38211,60.0,57.3,-119.610698951,37.2460706736
2016,5,CO,Final,86609,1227490,16608,7.06,38212,47.2,47.1,-105.547824721,38.9985518194
2016,5,CT,Final,34388,267614,4419,12.85,38213,52.6,51.4,-72.7257060428,41.6202863352
2016,5,DE,Final,15614,194446,875,8.03,38214,57.4,57.1,-75.4004040929,38.8870164548
2016,5,FL,Final,108685,1476150,21398,7.36,38215,73.7,72.2,-81.7974638723,28.6284392647
2016,5,GA,Final,152365,2793256,22144,5.45,38216,67.4,67.0,-83.4463418309,32.6492290722
2016,5,IA,Final,107638,1913391,7730,5.63,38220,54.8,53.9,-93.5000649605,42.0746268788
2016,5,ID,Final,48487,768702,27960,6.31,38217,48.8,45.1,-114.659382348,44.0890895052
2016,5,IL,Final,234125,3613400,6023,6.48,38218,57.5,56.8,-89.1983967614,40.0650409125
2016,5,IN,Final,265739,3877513,18069,6.85,38219,56.3,56.0,-86.2756397346,39.9081412284
2016,5,KS,Final,72709,970322,24127,7.49,38221,58.9,58.4,-98.3802131736,38.4847081514
2016,5,KY,Final,127029,2380824,7316,5.34,38222,60.1,59.8,-85.2904560935,37.5266674638
2016,5,LA,Final,142146,2945515,19425,4.83,38223,70.8,69.9,-92.5856620163,31.0584069584
2016,5,MA,Final,80926,628726,13669,12.87,38226,51.1,50.2,-71.7986394244,42.2533023991
2016,5,MD,Final,26453,325991,8742,8.11,38225,57.0,57.2,-76.7724546076,39.0369222963
2016,5,ME,Final,21239,243794,3085,8.71,38224,45.0,44.4,-69.2266474552,45.3714334913
2016,5,MI,Final,189299,2745557,6174,6.89,38227,48.1,47.7,-85.4371669561,44.3506813109
2016,5,MN,Final,124637,1698562,8971,7.34,38228,49.6,47.8,-94.3090126515,46.3163329315
2016,5,MO,Final,80709,1128275,10177,7.15,38230,60.0,59.4,-92.4774101578,38.3676131565
2016,5,MS,Final,72765,1363112,11567,5.34,38229,67.8,67.4,-89.6652136847,32.750866634
2016,5,MT,Final,17319,354152,9895,4.89,38231,48.0,45.5,-109.645148622,47.0335364218
2016,5,NC,Final,143579,2351299,10114,6.11,38238,62.2,62.1,-79.3723797543,35.5415341226
2016,5,ND,Final,48036,592186,8654,8.11,38239,49.2,47.5,-100.469321077,47.446338517
2016,5,NE,Final,63368,854799,61341,7.41,38232,53.6,53.1,-99.8108090713,41.5271489603
2016,5,NH,Final,19109,157790,3252,12.11,38234,47.5,46.7,-71.5775941473,43.6856317461
2016,5,NJ,Final,62194,619978,11960,10.03,38235,55.4,54.5,-74.6607541123,40.1844273633
2016,5,NM,Final,36549,624651,9364,5.85,38236,55.8,55.7,-106.108388616,34.4213707591
2016,5,NV,Final,54662,1125724,3759,4.86,38233,52.6,50.8,-116.65522549,39.3562373462
2016,5,NY,Final,83946,1466358,7632,5.72,38237,48.5,48.6,-75.5031182762,42.9403901101
2016,5,OH,Final,294047,4198014,19105,7.0,38240,55.0,54.7,-82.7900611953,40.291452206
2016,5,OK,Final,73357,1516428,19242,4.84,38241,63.8,63.7,-97.5082927121,35.5834856477
2016,5,OR,Final,62396,1053638,25528,5.92,38242,51.6,47.2,-120.555413394,43.9366481606
2016,5,PA,Final,260000,3785512,23397,6.87,38243,52.2,52.2,-77.7995595623,40.8738378455
2016,5,RI,Final,8600,63261,1821,13.6,38244,52.0,50.8,-71.5536120535,41.6760813901
2016,5,SC,Final,136706,2349342,4110,5.82,38245,66.6,66.1,-80.8961396866,33.9079742468
2016,5,SD,Final,16674,221157,3851,7.54,38246,51.5,50.4,-100.230507516,44.4361607025
2016,5,TN,Final,101638,1981106,1212,5.13,38247,62.4,61.9,-86.3433803654,35.8429870949
2016,5,TX,Final,483394,9270079,108243,5.21,38248,68.8,68.6,-99.3506971451,31.4844643819
2016,5,UT,Final,48110,776929,9592,6.19,38249,51.2,50.1,-111.678216374,39.3237947509
2016,5,VA,Final,98941,1512324,3730,6.54,38251,58.5,58.6,-78.8122544727,37.5150238913
2016,5,VT,Final,12197,123097,230,9.91,38250,46.1,46.0,-72.6626493581,44.0751958252
2016,5,WA,Final,89379,2127907,28826,4.2,38252,53.4,48.5,-120.446866425,47.3809688818
2016,5,WI,Final,147050,1965476,5538,7.48,38254,49.5,48.6,-90.0116942643,44.6380301915
2016,5,WV,Final,70911,1082174,11740,6.55,38253,56.2,55.6,-80.6137119661,38.6425987436
2016,5,WY,Final,55733,791183,10638,7.04,38255,44.8,43.6,-107.551454075,42.999642032
2016,4,AL,Final,153491,2613363,7241,5.87,38160,61.6,58.9,-86.8283719359,32.7898321918
2016,4,AR,Final,70557,1301974,29484,5.42,38162,59.0,55.9,-92.4392676639,34.8997453322
2016,4,AZ,Final,68733,1221298,8136,5.63,38161,56.7,53.1,-111.664418336,34.2931098705
2016,4,CA,Final,425769,4057447,143631,10.49,38163,55.2,51.4,-119.610698951,37.2460706736
2016,4,CO,Final,84245,1185508,16601,7.11,38164,40.8,38.1,-105.547824721,38.9985518194
2016,4,CT,Final,34692,273525,4422,12.68,38165,45.0,40.7,-72.7257060428,41.6202863352
2016,4,DE,Final,13303,163835,877,8.12,38166,51.4,47.4,-75.4004040929,38.8870164548
2016,4,FL,Final,102182,1379300,20918,7.41,38167,70.0,66.6,-81.7974638723,28.6284392647
2016,4,GA,Final,141955,2650903,21398,5.36,38168,62.4,59.2,-83.4463418309,32.6492290722
2016,4,IA,Final,87240,1758365,7775,4.96,38172,46.2,41.3,-93.5000649605,42.0746268788
2016,4,ID,Final,35028,577588,27895,6.06,38169,42.0,36.8,-114.659382348,44.0890895052
2016,4,IL,Final,222228,3447824,6037,6.45,38170,50.2,45.7,-89.1983967614,40.0650409125
2016,4,IN,Final,259495,3703850,18072,7.01,38171,49.6,45.0,-86.2756397346,39.9081412284
2016,4,KS,Final,68560,919191,23524,7.46,38173,53.0,47.9,-98.3802131736,38.4847081514
2016,4,KY,Final,128042,2329129,7371,5.5,38174,54.6,50.3,-85.2904560935,37.5266674638
2016,4,LA,Final,149308,3067558,19098,4.87,38175,66.0,62.7,-92.5856620163,31.0584069584
2016,4,MA,Final,78472,596640,13667,13.15,38178,43.0,39.4,-71.7986394244,42.2533023991
